,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
TCGA-A2-A0EW,9.73397474054093,2.0617678935827763,-10.499190039747697,2.3528662260891826,-0.37049319934224983,1.6203441056383965,-1.6285022077889078,-0.666471436909969,1.0429799911278543,-0.35776800868343295,2.772344624619731,-0.14435224475578143,2.32423653034505,-0.6233743044537811,0.46067857457125405,3.1341751708943795,-1.0298712565116745,-1.0269395275256021,0.8276222139499019,0.2217179679660835,2.8522664735381498,2.3025121960380734,0.04653676381266256,1.966896817355914,-0.19070523861619654,0.5303871005938091,-0.17390925023263054,-0.007027255369438544,0.49043268826497444,2.896352122670104,1.3465815156505982,-2.981482182862392,1.035641248917216,-0.6685978097503557,0.8833131898044774,-0.09269620410916606,-0.08222982666514374,-0.651669870993124,0.7318554525739883,-2.333375995177935,-0.8510600161257718,-1.9480488034276133,1.5561123049508967,1.7253323209862315,-1.807745420397806,-0.1557717007598342,-1.3904398993696259,1.4254882070442534,0.5690810415050297,2.8332921081760323
TCGA-AO-A03N,-18.49607543411148,-3.3486659649117527,-5.257619191101712,4.358427711514011,7.629439201116815,-0.96546457826234,-2.543089981044611,-3.765474795198411,1.0774618250934898,5.762532931037398,0.8848250556080526,0.7847851069544636,0.15612719228057031,-1.0675221865288536,-0.6099057913932324,-2.580053615213198,-0.25314472456208775,-1.7296759354717701,-0.5690332859661796,0.6897821770102494,1.7929271534857698,0.9525330269483792,-1.4564307346342913,-0.7176629283081556,-1.0148170712351177,-0.6319042542743821,1.3674224406500681,-1.900624966229588,-3.619862416296557,-1.2977632777253705,-2.16113125831839,-2.283365222156131,4.541035551050515,0.5483220364514351,2.902854469787256,2.116788363653088,-1.7822771138698328,0.3845891239558476,0.39193869114812036,-1.0557840227237048,1.1818117688576382,0.16171147510367323,0.7752523603811613,0.5642716648624074,1.7566471244567643,-1.9322268488914653,0.06388895217729135,0.915731380814172,0.6662863660771667,0.08521043263813484
TCGA-A2-A0YL,6.048460563968377,4.44507349601958,-3.468074324938279,6.842445610273982,-4.584366264097917,-1.0981221143068263,-2.299139154040069,-0.5837778111951497,-2.935089923998551,-2.5186592244976964,-1.8993786184795791,-0.11578423302911131,0.24588447298216465,-1.4564436859752095,-2.3867325948639664,0.0494982224709047,-0.3991623911606035,-0.6914042909263772,-1.4761135513025265,-0.34144704443019247,-1.1647688852059024,-1.2975995125371116,1.227777980943859,-0.9852864324520381,-0.9913210295944878,-0.5042412470128678,-0.4283420314083389,-0.004928168632151923,1.9364920083486483,0.7466822344224336,1.554121013411878,-0.1298752275552112,0.7470799082086874,-1.2886008756863947,-1.2190612149815498,-1.1180064994346073,0.44365012914569346,-0.7862380637059612,-0.25177101194659857,1.515688064694015,1.2610551460887773,0.3685485569362762,-0.7790283055165749,-0.4932440389415014,-0.1733394186160141,0.3450487333662511,-1.9160089855950595,-0.4547234124213116,-0.4523361751671039,1.8461391331379409
TCGA-AO-A0JB,-9.808542060531575,-7.568430425598755,-0.7316242247873477,1.268331901732822,1.4425249302573617,-5.360544636188318,1.236372729014885,-2.168846231275527,-2.4390457131587158,-2.1816985137141396,-1.7479957038619434,1.5405906438976398,-1.7227422805711519,-2.2255801748643926,-3.291918071835897,-3.2642113512080937,-2.3666302063027334,-3.4675709650484534,-2.1779476519950647,-0.052829250609838924,-0.11184342241834572,-0.04353851360784453,-1.0305838375557899,1.840102460732505,-1.8991913512941645,2.5131955139057993,0.47023681971203696,1.4417155261341448,-0.28826645269360474,-0.030495886865284733,0.5798385579830617,-0.21484706619692498,3.7610908288939187,-1.8649868315101015,-0.11151100750367654,0.18732351758517374,-0.6086437314816636,1.3593998459442114,-1.656863159958517,0.33391252253272036,-1.894344845967004,1.2769982321960716,-0.8256220115575094,0.6013402235262255,0.30558485235480315,-0.8751396933929572,3.0432980189016066,-0.9478718805148537,1.9901335144981138,-1.0659177102502797
TCGA-AO-A0JG,0.019798350467799677,5.438045590190745,-2.8855401982081905,-3.212089730421865,-3.587756686678348,-4.8122699387768355,-2.5692900843256563,-0.17282484866392317,-2.4435770579750633,-1.7591648931429753,-0.3383326279365876,-3.693264730018086,-4.1502070311586605,-0.6197299430864113,-1.1317607882479779,3.808086754441005,-2.786663619028539,1.07774638038538,4.431919489426203,2.762318680315366,1.811630303618731,0.2192159804927228,-0.10852822317028578,0.5182228707165757,1.7318642621304912,-1.2666440815470175,0.9645557889284783,-2.138998319643635,-0.5334983441036695,-0.020199817995381626,-0.3256064666413931,4.3166158155955126,1.0865677708168568,-4.305873267577422,1.0165016255773165,1.5938139327876593,-0.4997237064832553,-2.4844031750352773,1.0115030860062775,1.9894347779627277,-0.21956864707264695,1.997476949419436,0.6258155215347424,-1.1606119291125407,-3.147500918474511,1.4847206161444613,-0.34861019089037704,-0.23493705179749735,-1.8954694464194934,-0.4243146705524405
TCGA-A7-A0D9,-6.46044574915787,-1.6939764310468552,-4.0186633073927664,-3.5366113056015105,-1.019135994081952,-1.9889380973842086,3.456953535678264,6.984803916471531,0.742843676406058,2.304405659555579,4.511929916231281,-2.326323123013426,2.716400749287527,-2.043656038052155,0.5061159693952699,-1.759192033755223,-0.8865645604121765,-0.30778618368199967,-1.5524511142165067,-0.47773263506691516,2.5043370248644967,-2.2288999131701206,1.1489664409041604,0.6903577079894198,1.4753184081302742,-0.6382695600161372,-3.5067939822940617,0.5939504128844433,0.10941769372936332,-2.003677773899251,3.0433386449621374,-1.7634009161377235,-1.694097039836985,-1.0753751045861277,4.241430738388647,3.9033779313338983,-2.5172625423053905,-0.9170272030855271,1.569716258637702,3.2416612161273637,-1.0698862670254876,-0.4109462176075238,-2.121857605271314,-1.2323478272983013,-1.4331786546056933,-2.3719451012996835,-2.6601926317624662,-0.9132316957016088,0.46228149841772137,-0.5698535004512817
TCGA-A7-A0D9,4.1598452326813184,-19.995381519058085,-11.35041430822892,-14.926938524118913,3.6001441014171838,3.760282500125248,3.0057753900388486,1.6647929849760654,0.4530626315377163,1.6528811217944048,-0.4259137824993762,0.0037813198190537797,-0.931410485599739,-2.027713762772739,0.9994831795062544,-0.14859302380770092,1.9514869308247382,-1.0923729257647605,-2.2310921687931864,0.5708964598154159,0.15390504545705996,-0.5032292939022113,2.0192344958587687,0.33026941679777855,-1.371581087605605,0.8265990212856076,-0.7153664759022195,0.07531886273468084,-0.48261113497817876,-0.3622986344985608,0.6009218228191106,0.5542986768955912,0.47631787068945286,0.059847626853419766,-0.29567387492267627,0.8701744618155256,0.04677338573947289,-1.8438553713087273,0.29796686166456837,0.8091274911893617,-0.25795941873935285,-0.7351082887535049,0.1989436268364511,-0.8376429327875571,-0.47233758728838354,0.7354182261361578,0.30633577746872825,0.511140026937891,-0.1903295661483656,0.45123286594990686
TCGA-A2-A0T5,-6.893749712568219,0.4183793187253207,-6.02157911645227,9.295247060322493,-3.888522970036848,-0.1829208712083007,1.3334061225653977,2.146103828550292,0.3651580970327233,-3.0444947845730526,-2.8705177062791383,-2.8663233816833458,-1.2290877080937346,0.5913781363344203,0.395350239308434,-5.537686600333902,0.6504857508431164,-2.197720897220275,0.09707279970491556,-0.9439874685595535,-2.9646707786964543,-3.861910367039733,-2.3269739562168255,-0.7278434337666461,-2.3052186690368686,2.2551863143319437,-0.7078619705774164,2.3742841361795617,-2.2552474476479634,1.040082540882483,0.014567352548998947,1.7433607074778694,1.6755043091125794,-0.46957394849372786,-1.8905628216210106,4.999552814823262,0.7991366981028993,-0.8401536513376616,-0.3499890123997951,-1.5756252501813905,0.13330986394293626,-1.165378200605926,-0.23614812670744417,3.174215794091,-2.0769412239980887,2.5472710828508167,-1.3097250920856642,0.7684457346877592,0.37146334051399077,0.05559572893173024
TCGA-AO-A12D,6.773567921764396,8.027910235448154,17.11057500063992,2.962138170976868,10.69021470634,2.4829779639667993,1.7950411571301517,2.0935246580679103,-1.2751703747188978,-2.383274021504206,1.579754093125786,2.677225013189213,-1.556766711389972,1.6030097988516496,0.4032291134747836,3.5521857430912074,-1.2118530194597945,1.0963282457927217,-2.2168800235854524,0.6071321995799699,-3.1500800811670286,-0.3807976015764743,5.019925292749925,-0.00538307425098747,-1.1510376828991382,-2.007065765930974,0.4615709362315955,-3.948671152899423,-2.20870703830194,-0.8971732645661836,2.2360984506460686,2.1963924281497724,0.7830627582804698,-1.1960875166569973,-1.275246133292302,3.1313203537220153,2.335270866636421,0.5380301703647256,-2.3324519607889473,-0.6487698434377811,0.24445969325614697,-1.4229703833795173,2.320808338156899,-0.27490822790458974,0.4071622293831034,-3.5039423702509334,-0.9130645075606476,-2.1106337326779343,1.334131886474713,0.006892533851855415
TCGA-3C-AALJ,-6.084916141285856,4.435911255238747,0.2712540180906229,-11.652759829302774,-0.61913210617933,-3.506567201896255,-3.0542429198708247,4.883747443704857,4.717558698087616,-1.0789046981928176,-3.944095591981181,1.1751429364911328,3.263623856180426,-1.4407688125414906,8.13426135171302,0.4854362270907063,1.8744745088849117,0.4887960799550399,4.457413423459647,-1.0811489079904615,-1.2109284977693349,0.6728342705534945,-4.488650407153676,1.9902888065741213,0.9035906772148113,3.62339218691541,1.4895396425782426,0.6648763966474179,1.04904036237613,0.09483824150162232,3.7464460983938466,0.7372684952053077,-0.40596727388047404,-1.668132615049988,0.042307854285304106,-1.4760348713747102,2.3484367132666786,-0.4839471844417521,-3.5993466826586897,-3.0016443074236574,1.4385067358475887,-0.5720098974298974,-0.08087104633459034,1.8688650364663317,1.389957852995874,-1.4797958309586712,-0.938231462582029,-1.023308738795389,-0.4206147059640596,-1.018632268169897
