,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
ENSG00000178372.8,0.009795199099183775,-0.008494088771770778,0.05955374741878781,0.06446724862612058,0.04857120248054544,-0.01871649724454158,-0.030481261456099706,0.04391734886570399,0.0860137052642715,0.08771496727965801,0.010923339682329827,-0.035702749047362085,0.09434552789838536,-0.004629695414424648,-0.03181951071755542,-0.05055954868284375,-0.053728892189378596,-0.046230270503901646,-0.008408819266976937,-0.0245441688931137,-0.02871053039110712,0.074298893853073,-0.018648502177774175,0.03604499457124926,0.03584047963647925,-0.04950457156718661,0.06698456409637006,0.04687833689247773,0.02484119812046392,0.01902893705020479,0.015941998828186504,0.0818310372538025,0.033734161624261114,-0.015772151042952754,-0.05985804636257227,0.07743322973587612,0.04080113242520604,0.04593826243918153,-0.07739121502859814,0.04312404349272847,0.05471468016491671,-0.0036202038752295076,0.026109664810344362,0.09653300648527806,-0.11258338158264906,-0.0240702132114365,0.022575355408808416,0.037051208990364626,0.01308010898642546,0.022605082271842433
ENSG00000012223.13,0.03364432957411567,0.0008464568530066063,-0.01379738968036218,0.09394320157377604,0.07087952304320783,0.04664564732776453,0.018951388056606462,-0.09307985276111336,0.03327400828690122,-0.05066031940215632,-0.07473236354115373,-0.11707332584119609,0.04905186313182718,0.021332765448599234,-0.013421527531538205,0.00798670383982439,-0.011275010438368878,0.009679440991093052,0.009698111275790688,0.09367516008774501,0.009570124530516495,0.03445442785644633,-0.024542597790591605,0.043515957995336765,-0.04762913188148849,0.005576525052088369,0.015091869845769332,-0.04266606987231744,-0.06039763490645303,-0.04636595507353078,0.03280318424391233,-0.043328054036660006,-0.006546436703009267,-0.06465174786159691,-0.01276252648156698,0.05474335030519737,-0.03427926741451045,0.03033310986292285,-0.009637546415905718,0.051576784666052596,-0.013077428786228126,-0.0191592222706724,0.018414820153096235,-0.00878109719577669,0.022943191041355584,0.028144662831044682,0.08225047194441994,0.007418431711224998,-0.04228007702469941,-0.03367843681367522
ENSG00000186160.5,0.023233433436952153,0.03468340401568548,-0.04753849097407726,0.06532465623462021,0.06846777740992428,0.062284969058733486,-0.08103525567738919,-0.08638212359393747,0.014570274538212625,-0.0419401337244993,0.060034312517795195,-0.005496529239339207,0.0027479235177586053,-0.03122687480937704,0.000979567719650839,0.05999343353142423,0.03544217357971903,0.007414551029919186,-0.018155187528923266,0.020030899402779245,0.021806203564199756,0.040333208563100985,0.00948842165001997,-0.011512384886043659,-0.0375622502491597,0.01601139888135214,-0.010780951692619082,0.010763875751517693,-0.1086833766020038,0.025237038751666673,0.035001225096084984,-0.030918168620860498,-0.028613800552822834,0.04600530080877381,-0.051136918748161515,-0.013420826390178482,-0.012203745001643016,-0.05408625184728128,-0.017985256082892455,-0.03973856255952986,-0.03160179549541034,0.022537364195157488,0.09827993898944876,-0.030100189671034377,-0.00031251587090401375,-0.04972617265328708,-0.1300196543765785,0.01475820512638446,0.08052774741072372,-0.029197257957170743
ENSG00000173467.9,-0.004933035919321859,0.08548062292659675,-0.06171189571862787,0.017669076498102475,-0.030307956436375134,-0.03812714092967363,0.0021869530489884996,-0.05433344554994476,0.03248554361872196,0.014562830758676034,-0.02433106436772774,0.007806606903904828,0.014179490007221376,-0.019810390198896348,-0.0029931842151429897,-0.03102672175401896,-0.004290725437536293,-0.0017721532404405226,-0.008646979423296931,-0.00908704159940151,-0.008909117657623122,0.008753810791313373,-0.05874688385368616,0.01166666008181118,-0.041535133276922785,-0.006372518499222716,0.07160855038818005,0.020380839194045694,0.022256656033242624,-0.03423149845193009,0.0227354028206083,0.0252152322235856,0.054744959512707456,0.01789608838267808,0.016803280537510654,-0.051331113070785805,-0.05573518546887207,0.005176371667740679,-0.06571905545352814,0.012471233934098864,0.02525007058071092,-0.0005707317268636497,-0.023992725124172453,0.006819725157233383,0.02956084799150845,0.02948713330151788,0.0019204735241856348,0.0417807974156442,-0.051560935081648156,-0.03667051725770862
ENSG00000153002.12,0.005937625270028697,0.037569358192519345,-0.031426641658303715,-0.04639953002256403,-0.023442863448269857,-0.06292004000352897,0.020303232525932528,-0.019734075082401593,0.03521495886150646,0.02934129822887249,0.08282935382091856,-0.08915712324037695,-0.10198178720216351,0.05341543859148714,0.0010601891697728507,0.07921930245621021,0.005659407696369101,-0.00027820000995412415,0.146438021581656,0.007156525951665919,-0.06437976238941448,0.023252274014146063,-0.009422288494824264,0.013900580987758681,0.06343453640918804,0.01605897171341994,0.11521840152546643,0.0027803196553401067,-0.06163854881185449,-0.03900719614490339,-0.08101381372419426,0.11474387254933288,0.012812552056916808,-0.01311281407747871,-0.02732455840064237,0.04155104187436265,0.058472245480970575,0.03078232074309455,0.09283680490376046,0.08709396818035513,0.057307876273537915,0.027716946421235223,0.006524726885775096,0.029531029755203768,-0.0043569194227904276,-0.03285591187215346,0.01779894077971947,0.03645435186099896,-0.10238773255653594,-0.06246596240570513
ENSG00000186081.12,0.06856343405359437,-0.03125225809351791,0.016283885387808904,0.07237695315042443,-0.07381006162367013,-0.025551608302110746,0.02172923934614976,0.0691866086233836,0.017823035187686544,-0.009838835081739624,0.05391208618132806,-0.02378703683586274,-0.021396187997291587,-0.07599071486319262,-0.029167810527107013,-0.036634889229605776,0.0306131179476232,0.005003384131691851,-0.026984631097712614,0.020669672047102728,-0.0236014060903213,-0.006256729337446153,-9.909313567603872e-05,0.03841577011709467,0.007114315307479405,0.030884157319788927,0.006212625817309723,0.01580016675437244,-0.010519861099909083,0.0015075037602485034,-0.03553915497076443,-0.023306258493734765,0.0026584013690167233,-0.04068944389235807,0.05655886776471604,0.02940671061118422,-0.034124801669120235,-0.047254083706915695,0.04551877356675335,0.004221662091075777,-0.006214751268497868,0.007362610671620182,0.01889492737214329,0.019156701645553068,0.00046361435544252475,0.057851412983992156,-0.006787221543035013,-0.020720481557126802,0.07459738129806003,-0.019894131871676844
ENSG00000235687.9,0.022362512174327786,0.05314043315845452,-0.06251733428270415,0.015431106313294267,0.0212962452176081,0.007795938574566942,-0.07918130389957578,0.02746778838624708,-0.001092715419728012,-0.10569535769571065,-0.07368937446003909,0.02523180263788189,-0.029915303089994523,0.02103829018110968,0.07266811268338787,0.07210105974837179,-0.0461685523412618,0.02412639982192066,-0.021052616152055503,-0.09103915557580458,-0.08386921525339111,0.02139036052057473,-0.06823475194492634,0.06222175353554419,0.05222066634569654,0.025255976288203214,0.030471965665445234,0.014427083322583176,-0.0212015476030742,-0.05259428127288819,0.004900847466026861,0.02005267193219261,-0.006917988571846826,-0.01548556254929416,-0.01133207010532125,-0.025568255211467914,0.03534341440235192,-0.0017741486249249,0.0218672803343348,0.019289010967196193,0.00767351403031218,-0.03347618163727924,0.0371393102117546,0.0373686674524131,-0.003970850700502661,0.013224039029957464,0.021566274946260094,-0.027133648475029633,-0.035389595753288,0.008616190645862602
ENSG00000181092.10,0.07377410430179211,-0.029079696217399226,-0.05308484855677006,-0.0640766030473542,0.011430149342325583,0.05316716220576229,-0.025339188582203236,0.026195306176041853,0.05282744341306034,0.01962710643226712,0.02099564124448143,0.01132713631813926,0.031389443348509294,0.0013310741213444423,-0.014136614022517103,0.008831614345274807,-0.021271457086625548,0.002654595863998072,0.014506243464936128,-0.012733178935326026,0.009358920442708326,-0.0160227182208124,-0.04001793742806891,0.0117217631835721,0.028502278668451907,-0.006913487115478997,-0.0033372346867669433,0.03915063764668014,-0.026514684832487583,-0.002187561724488426,0.008388990441928526,-0.007429849094611211,-0.007455509466693595,-0.021328792683845493,0.037998121455227,0.019887800736414465,-0.010839140223246373,0.03193961143052496,-0.015475995234032383,0.006688629498672459,0.005266267385804081,0.02266874566909631,-0.012821434472708369,0.012646202954897557,0.01387876953043723,-0.00835432587960246,0.01214888495999467,-0.0029372266243679417,0.008888444615434669,0.016019799415823335
ENSG00000234918.1,0.01811462473240878,0.05393041549099788,-0.060695650113108346,0.01321820595218392,0.023469436999073272,0.008786882094133114,-0.09016624474495798,0.028325289896426457,0.0009108148314855045,-0.1155800999631661,-0.06945712812907158,0.015619388524676255,-0.02657200559435626,0.029600502133534306,0.07329456377095299,0.07205465764158864,-0.03834433941689956,0.028401356992835903,-0.01148862667627523,-0.08522632748091208,-0.08831957098482975,0.006573321706002833,-0.06867443942995417,0.061638070284169885,0.06779964059873403,0.0019584977432138494,0.00919641886915174,0.004631309071455465,0.006779381660103719,-0.03475661165249619,-0.0003802497575517174,0.020297925960701086,-0.013134444704119494,-0.018394025168519793,-0.018673257464223228,-0.01764757354383734,0.02016922213211959,-0.00027329529262857383,0.0350934566247253,0.022763510655035825,0.013360870486400596,-0.0458140783508932,0.03442765838952399,0.035245897996860426,-0.006561845371037246,-0.007467269275114717,0.01833885618572679,-0.021745672846238753,-0.043937029726609116,-0.001036558605855353
ENSG00000170099.6,0.004113479372427285,0.026950842126687864,-0.029116999097716128,-0.008778736810248862,-0.05382471333955167,-0.010906558156626047,0.1418909312764699,-0.06763255661470727,0.01152210410297379,0.031486891120164624,0.027837512271852938,0.1541427719801442,-0.014961951128259683,-0.016952233629156724,-0.010117987623614261,0.04368903791088637,-0.008903037933261228,-0.05594771604828754,0.08848086762445158,-0.05548019302164949,-0.023204936647779267,0.08105719669928968,-0.04969048191970602,-0.0426410330445963,-0.0839784014835761,-0.020554175144839135,0.04394901201172437,-0.030364141930562638,0.009603008413352411,0.06888926842140627,-0.10061859553223175,-0.013233459395060907,-0.023579525574753218,0.04404474200679917,0.07204160065101733,-0.0018199509029067605,0.006494747624593301,0.01995544320389761,0.012598600703170515,0.0029640569944434847,0.028833314200839955,0.010961996175144982,0.035954371668304126,-0.12548806125909903,0.028128544762697737,-0.028216288975611407,0.034597253342842506,-0.025580531522579438,0.0732995385595737,-0.05177065805433208
