,ENSG00000110484.7,ENSG00000159763.4,ENSG00000124935.4,ENSG00000143556.9,ENSG00000160182.3,ENSG00000244468.1,ENSG00000172551.11,ENSG00000166509.12,ENSG00000170323.9,ENSG00000186847.6,ENSG00000178372.8,ENSG00000012223.13,ENSG00000186160.5,ENSG00000173467.9,ENSG00000153002.12,ENSG00000186081.12,ENSG00000235687.9,ENSG00000181092.10,ENSG00000234918.1,ENSG00000170099.6,ENSG00000160180.15,ENSG00000167676.4,ENSG00000226278.1,ENSG00000106541.12,ENSG00000094755.17,ENSG00000166819.12,ENSG00000134240.12,ENSG00000181617.6,ENSG00000187288.12,ENSG00000104332.12,ENSG00000128422.17,ENSG00000141750.7,ENSG00000282651.2,ENSG00000252621.1,ENSG00000256612.7,ENSG00000086548.9,ENSG00000167588.13,ENSG00000174697.5,ENSG00000185479.6,ENSG00000164128.7,ENSG00000138696.11,ENSG00000163993.7,ENSG00000211935.3,ENSG00000138207.14,ENSG00000143546.10,ENSG00000170373.8,ENSG00000189058.9,ENSG00000134827.8,ENSG00000096006.12,ENSG00000189377.9,ENSG00000223808.1,ENSG00000173432.12,ENSG00000186832.9,ENSG00000102837.7,ENSG00000101210.13,ENSG00000184811.4,ENSG00000196616.14,ENSG00000123500.10,ENSG00000131771.14,ENSG00000162989.5,ENSG00000162896.6,ENSG00000282639.1,ENSG00000151365.2,ENSG00000156234.7,ENSG00000282122.1,ENSG00000171346.16,ENSG00000244734.4,ENSG00000124107.5,ENSG00000129514.8,ENSG00000145824.13,ENSG00000185686.18,ENSG00000008196.13,ENSG00000281990.1,ENSG00000263639.7,ENSG00000247627.2,ENSG00000163220.11,ENSG00000189334.9,ENSG00000105141.6,ENSG00000156689.7,ENSG00000151892.15,ENSG00000099953.10,ENSG00000167754.13,ENSG00000169900.8,ENSG00000157765.13,ENSG00000105388.16,ENSG00000100362.13,ENSG00000175356.14,ENSG00000164530.15,ENSG00000186377.8,ENSG00000213759.10,ENSG00000134184.13,ENSG00000060718.22,ENSG00000101443.18,ENSG00000134757.5,ENSG00000164434.12,ENSG00000211934.3,ENSG00000205420.11,ENSG00000100146.18,ENSG00000211945.2,ENSG00000211896.7,ENSG00000276775.1,ENSG00000124664.11,ENSG00000179593.16,ENSG00000125999.11,ENSG00000019505.8,ENSG00000188257.12,ENSG00000180730.5,ENSG00000157150.5,ENSG00000171428.15,ENSG00000124102.5,ENSG00000163017.14,ENSG00000211937.3,ENSG00000148513.18,ENSG00000105048.17,ENSG00000137975.8,ENSG00000175445.17,ENSG00000198650.11,ENSG00000125740.14,ENSG00000229453.2,ENSG00000206075.14,ENSG00000242265.6,ENSG00000047457.14,ENSG00000134258.17,ENSG00000121270.16,ENSG00000101938.15,ENSG00000205426.10,ENSG00000135480.16,ENSG00000211890.4,ENSG00000166426.8,ENSG00000211598.2,ENSG00000007062.12,ENSG00000137745.12,ENSG00000065618.21,ENSG00000240382.3,ENSG00000100867.15,ENSG00000160307.10,ENSG00000159212.13,ENSG00000075461.6,ENSG00000091831.24,ENSG00000196611.5,ENSG00000135218.19,ENSG00000124939.6,ENSG00000133169.6,ENSG00000225972.1,ENSG00000170367.5,ENSG00000123689.6,ENSG00000188488.14,ENSG00000211662.2,ENSG00000164756.12,ENSG00000134762.17,ENSG00000156076.10,ENSG00000253768.1,ENSG00000084628.10,ENSG00000233622.3,ENSG00000211659.2,ENSG00000161798.7,ENSG00000110195.14,ENSG00000082175.15,ENSG00000148346.12,ENSG00000172478.18,ENSG00000202538.1,ENSG00000211653.2,ENSG00000211959.2,ENSG00000186910.4,ENSG00000161055.4,ENSG00000235123.5,ENSG00000211673.2,ENSG00000069535.14,ENSG00000107485.18,ENSG00000117472.10,ENSG00000211637.2,ENSG00000105664.11,ENSG00000211962.2,ENSG00000204385.13,ENSG00000211892.4,ENSG00000211976.2,ENSG00000169035.12,ENSG00000107159.13,ENSG00000211964.3,ENSG00000132746.15,ENSG00000139219.19,ENSG00000169347.17,ENSG00000113739.10,ENSG00000137558.9,ENSG00000154198.14,ENSG00000211897.9,ENSG00000270550.1,ENSG00000248779.1,ENSG00000163710.9,ENSG00000251141.6,ENSG00000287148.1,ENSG00000197766.8,ENSG00000188536.13,ENSG00000211899.10,ENSG00000196091.15,ENSG00000224373.3,ENSG00000105825.14,ENSG00000227097.5,ENSG00000137077.8,ENSG00000197977.4,ENSG00000004799.8,ENSG00000204710.2,ENSG00000260318.1,ENSG00000211966.2,ENSG00000211900.2,ENSG00000211943.2,ENSG00000111341.10,ENSG00000211640.4,ENSG00000241351.3,ENSG00000211638.2,ENSG00000003989.18,ENSG00000180914.10,ENSG00000074410.14,ENSG00000211947.2,ENSG00000108244.17,ENSG00000211663.2,ENSG00000213088.12,ENSG00000106809.11,ENSG00000229314.5,ENSG00000176194.18,ENSG00000253755.1,ENSG00000211956.2,ENSG00000171102.14,ENSG00000211650.2,ENSG00000240864.3,ENSG00000147257.15,ENSG00000211973.2,ENSG00000211669.3,ENSG00000171199.11,ENSG00000135374.11,ENSG00000137699.17,ENSG00000136457.10,ENSG00000211648.2,ENSG00000184564.11,ENSG00000211949.3,ENSG00000171236.10,ENSG00000108176.15,ENSG00000121005.9,ENSG00000168079.17,ENSG00000163631.17,ENSG00000280411.1,ENSG00000079435.10,ENSG00000137673.9,ENSG00000235584.3,ENSG00000081277.13,ENSG00000211651.3,ENSG00000151632.17,ENSG00000211664.3,ENSG00000099812.9,ENSG00000211965.4,ENSG00000268104.3,ENSG00000211933.2,ENSG00000101441.4,ENSG00000211668.2,ENSG00000244402.3,ENSG00000127324.9,ENSG00000169245.6,ENSG00000211893.4,ENSG00000109321.11,ENSG00000242887.1,ENSG00000022556.16,ENSG00000161634.12,ENSG00000211941.3,ENSG00000132465.12,ENSG00000164825.4,ENSG00000133317.16,ENSG00000176532.4,ENSG00000198848.13,ENSG00000239951.1,ENSG00000172137.19,ENSG00000109846.9,ENSG00000185499.16,ENSG00000244437.1,ENSG00000189001.11,ENSG00000105894.12,ENSG00000211938.2,ENSG00000168269.10,ENSG00000131746.13,ENSG00000187608.10,ENSG00000171564.12,ENSG00000078898.7,ENSG00000253998.3,ENSG00000228278.5,ENSG00000207422.1,ENSG00000211592.8,ENSG00000162366.8,ENSG00000135447.17,ENSG00000138755.6,ENSG00000168497.5,ENSG00000167757.14,ENSG00000157303.11,ENSG00000211660.3,ENSG00000173267.14,ENSG00000171345.13,ENSG00000184613.11,ENSG00000243238.1,ENSG00000211679.2,ENSG00000238117.1,ENSG00000188505.5,ENSG00000189221.10,ENSG00000230937.12,ENSG00000211649.3,ENSG00000172724.12,ENSG00000134339.9,ENSG00000213058.3,ENSG00000172061.9,ENSG00000211642.3,ENSG00000243466.1,ENSG00000168004.10,ENSG00000126709.15,ENSG00000166482.12,ENSG00000165269.13,ENSG00000274576.2,ENSG00000184330.12,ENSG00000205002.4,ENSG00000126010.6,ENSG00000224650.2,ENSG00000272398.6,ENSG00000153446.16,ENSG00000022267.19,ENSG00000211895.5,ENSG00000119147.10,ENSG00000170786.12,ENSG00000101098.13,ENSG00000211955.2,ENSG00000077274.9,ENSG00000182253.15,ENSG00000102854.16,ENSG00000196090.12,ENSG00000162482.5,ENSG00000230076.1,ENSG00000138615.6,ENSG00000211666.2,ENSG00000129988.6,ENSG00000258837.1,ENSG00000211974.3,ENSG00000058085.15,ENSG00000278196.3,ENSG00000241755.1,ENSG00000165474.8,ENSG00000081479.15,ENSG00000163879.11,ENSG00000117983.17,ENSG00000158258.16,ENSG00000144891.18,ENSG00000226745.2,ENSG00000244575.3,ENSG00000157404.16,ENSG00000103534.17,ENSG00000171954.13,ENSG00000211452.11,ENSG00000162670.11,ENSG00000201098.1,ENSG00000115648.14,ENSG00000062282.15,ENSG00000211593.2,ENSG00000122584.13,ENSG00000241294.1,ENSG00000169083.18,ENSG00000188959.9,ENSG00000167755.15,ENSG00000211950.2,ENSG00000120049.20,ENSG00000102243.13,ENSG00000122756.15,ENSG00000064787.13,ENSG00000276365.1,ENSG00000174827.14,ENSG00000184956.16,ENSG00000064886.14,ENSG00000124143.10,ENSG00000171243.8,ENSG00000163751.4,ENSG00000237442.3,ENSG00000243290.3,ENSG00000249242.8,ENSG00000223350.2,ENSG00000255774.2,ENSG00000165731.20,ENSG00000259459.6,ENSG00000198729.5,ENSG00000173641.18,ENSG00000170345.10,ENSG00000108932.12,ENSG00000173335.5,ENSG00000160183.17,ENSG00000161649.13,ENSG00000211597.2,ENSG00000142973.14,ENSG00000243955.6,ENSG00000152669.9,ENSG00000152137.8,ENSG00000112936.19,ENSG00000236824.2,ENSG00000165949.12,ENSG00000196754.13,ENSG00000170549.4,ENSG00000211951.2,ENSG00000156284.6,ENSG00000159184.8,ENSG00000278828.1,ENSG00000135069.14,ENSG00000230838.1,ENSG00000287914.1,ENSG00000134443.10,ENSG00000100170.10,ENSG00000115112.8,ENSG00000211639.2,ENSG00000251039.2,ENSG00000135744.8,ENSG00000074527.13,ENSG00000240041.1,ENSG00000106819.13,ENSG00000211685.3,ENSG00000135346.9,ENSG00000239855.1,ENSG00000225698.3,ENSG00000211655.3,ENSG00000180818.5,ENSG00000115255.12,ENSG00000148053.17,ENSG00000101057.16,ENSG00000125144.14,ENSG00000198074.10,ENSG00000211658.2,ENSG00000200795.1,ENSG00000199568.1,ENSG00000211445.12,ENSG00000211652.2,ENSG00000129596.5,ENSG00000170369.4,ENSG00000196878.15,ENSG00000185559.16,ENSG00000134760.6,ENSG00000162891.10,ENSG00000067715.14,ENSG00000141744.4,ENSG00000056998.20,ENSG00000169248.13,ENSG00000162078.11,ENSG00000175287.19,ENSG00000138449.11,ENSG00000129654.8,ENSG00000019102.12,ENSG00000170893.4,ENSG00000197249.14,ENSG00000168350.8,ENSG00000253802.2,ENSG00000133800.9,ENSG00000231475.3,ENSG00000197253.13,ENSG00000106688.12,ENSG00000196747.4,ENSG00000282431.1,ENSG00000211677.2,ENSG00000211904.2,ENSG00000113924.12,ENSG00000211942.3,ENSG00000183844.17,ENSG00000160862.13,ENSG00000183888.4,ENSG00000019169.10,ENSG00000211625.2,ENSG00000148488.17,ENSG00000260710.1,ENSG00000124429.18,ENSG00000135917.16,ENSG00000163064.7,ENSG00000135373.13,ENSG00000171557.17,ENSG00000094963.14,ENSG00000164287.13,ENSG00000115221.12,ENSG00000081041.9,ENSG00000053438.11,ENSG00000100985.7,ENSG00000135226.18,ENSG00000144218.19,ENSG00000133048.13,ENSG00000120738.8,ENSG00000187134.14,ENSG00000169550.14,ENSG00000163815.6,ENSG00000143196.5,ENSG00000165272.16,ENSG00000073282.14,ENSG00000175063.17,ENSG00000113296.14,ENSG00000004776.13,ENSG00000175315.3,ENSG00000167653.5,ENSG00000115461.5,ENSG00000224389.9,ENSG00000211967.3,ENSG00000105707.14,ENSG00000249661.1,ENSG00000143867.7,ENSG00000203697.12,ENSG00000242472.1,ENSG00000253451.1
ENSG00000110484.7,1.0,0.46721942429805247,0.7830146151111378,0.12536133613725767,0.3052332776755909,0.367365743289397,0.41234939759036143,0.2769845502665797,-0.029513627800342886,0.060834212404788396,0.06926667749060064,0.2114139460800072,0.35161194726410433,0.2816265060240964,0.11057547955949126,0.013251016563419255,0.2746129043355365,-0.009960782873881366,0.2403159260315607,0.255390666854717,0.30477338095864287,-0.03493449821265076,-0.05990704168641744,0.36259599868992687,-0.06505044494769452,-0.01746724910632538,0.5073098652216919,-0.013271012072851779,0.014759036144578313,-0.053606385188377896,0.07950609938051553,0.19756061058188706,0.1024173858289881,0.2934552568289859,0.12106610587487592,0.38427948033915843,0.013251016563419255,-0.052480820469913855,-0.041867469879518074,0.04818551477607002,0.12287306267897855,0.0825176940540199,0.03885542168674699,0.018069568041026256,-0.10239421889914879,0.1754135292011136,0.260804098725479,0.23169630458105936,0.22259106613101393,0.2324951087945378,0.125155022942021,0.004818551477607002,-0.046980876906668266,0.10692771084337349,0.021683481649231506,0.028429089215352896,0.016566265060240965,0.15118205260991968,0.12769161415658556,0.03978900903699544,0.24936003896616235,0.10632530120481927,0.08673392659692603,-0.06143653133948927,-0.10222374632754552,0.09034784020513127,0.08974552127043041,0.04035536862495864,0.2644180123336842,0.21081162714530632,-0.05090361445783133,0.3659638554216867,0.0466736979838668,0.2196444811958287,-0.0680620396211989,-0.02770667099624026,0.18310495614906605,0.1268753619360168,0.15901219876103106,0.14515886326291091,0.14937509580581707,0.09068997097386068,0.16709581804413992,0.13046098814512186,0.29066265060240964,0.20135650027812843,0.32344526793437,0.06505044494769452,0.2975455537422324,0.43946343318434916,0.18799856352935274,0.07288059109880589,0.18370727508376694,0.015393937168725747,0.03790260195290036,0.08372233192342166,0.04101949186154186,0.05541334199248052,-0.007830146151111377,-0.04818551477607002,0.09066265060240965,0.3252522247384726,0.361993679755226,0.3136487036006278,0.05815004783373791,0.14636350113231267,0.23129047092513608,0.08854088340102866,0.22707423838222995,-0.03353489624488991,0.1427495875241074,0.04818551477607002,0.20348506735322983,0.029513627800342886,0.27766902889710343,0.005420870412307877,0.32043367326086564,0.054208704123078766,0.43293248935970485,-0.04818551477607002,0.042764644363762136,0.13793103604650042,0.15479596621812494,0.42162325429061265,0.02409275738803501,0.22044873010052032,0.22044873010052032,0.2698388827459921,0.019033319490342922,0.022285800583932383,-0.026204819277108434,0.08131305618461815,0.28971540759112097,0.11203132185436278,0.2951362780034289,-0.11383827865846541,0.2258696005128282,0.1843095940184678,0.14515886326291091,-0.11142900291966192,0.028308989930941133,0.6171686746987951,0.08558970476537095,-0.019274205910428006,0.17604086541739816,-0.0945640727480374,0.1361240792423978,0.03192290353914639,0.13323427029080526,0.01626261123692363,0.20073556624992275,0.2877338517637639,0.03854841182085601,0.03794609288615514,0.02891130886564201,0.13853335498120128,0.14367469879518072,0.2065953946024002,-0.03493449821265076,0.22259036144578312,-0.033157507530829536,0.09757566742154179,0.004818551477607002,0.2516627799278675,0.23369974666393956,0.20261001644135437,0.04156000649436039,0.13491944137299605,0.1192591490707733,0.3029664241545402,0.0006023189347008752,0.11986146800547418,-0.01626261123692363,0.28007830463590694,-0.12227074374427767,0.03102409638554217,0.049849170093755266,-0.02440494235509208,0.009637102955214003,0.3132058460444551,-0.048787833710770896,0.2604124373865739,0.1945490159083827,0.015057973367521882,0.36426636181859656,-0.044571601167864766,0.07528986683760941,0.02378051836166131,-0.10058726209504616,0.03674145501675338,-0.00895764523708246,0.07408522896820764,0.0921547970092339,-0.0060231893470087524,0.2473234068122377,0.060834212404788396,0.11684987333196978,-0.06324348814359189,0.21234939759036145,0.18069568041026254,0.05842493666598489,-0.025665739006117835,0.020223407653031867,0.09095015913983215,-0.028037888941026438,0.06745972068649803,0.2830898993094113,0.07167595322940415,0.11323595972376453,0.10937029722096821,0.12046378694017505,0.19093510230017746,0.17888872360615993,0.021081162714530633,0.04156000649436039,-0.05902725560068577,0.11957831325301205,0.22225568690462294,0.08106607019905471,-0.008753415252804837,-0.013251016563419255,0.0,0.06835078896457186,0.08927771758100288,0.16202379343453543,0.14696582006701353,-0.022590361445783132,0.10515215903613748,0.21729932363636553,0.01748304942534648,0.05782261773128402,0.2879084507870183,0.008432465085812253,0.25899714192137635,0.12227074374427767,0.3083872945668481,0.1578075608916293,0.039753049690257766,0.026212715862876674,0.1960843373493976,0.008132530120481927,0.030718265669744636,0.07408522896820764,0.24199506209150284,0.024695076322735883,0.05481102305777964,-0.033127541408548136,0.12599852861715222,0.13010088989538904,0.07288059109880589,0.004844882556029281,0.0825176940540199,0.3080376914143348,0.05902725560068577,0.3039689330483594,0.22687557522696708,-0.06324348814359189,-0.04095768755965951,0.22406264370872556,0.05389931843582576,-0.03613913608205251,0.2990324546071224,0.07709682364171203,0.16864930171624506,0.023802351185830545,0.004818551477607002,0.25297395257436756,0.1433519064588083,0.02891130886564201,-0.11865683013607242,-0.08191537511931903,0.32163831113026736,0.06505044494769452,-0.11570385891258785,0.2650203312683851,0.1361240792423978,0.14477467715838305,0.2885107697217192,-0.009637102955214003,0.23378784043000647,0.24852986245522424,0.1451504004895282,-0.003927510371023142,0.1282770465631665,0.06926667749060064,0.17647944786735642,0.1192591490707733,-0.06384580707829278,0.10841740824615753,0.1926817034795667,0.11142900291966192,0.12949857096068818,0.13251016563419254,0.04095768755965951,0.05842493666598489,0.08854088340102866,-0.05902725560068577,0.34857534203713436,-0.06986899642530152,0.029513627800342886,0.24909638554216867,0.1553982851528258,0.006625508281709627,0.007830146151111377,0.10768587065211709,0.11865683013607242,0.09410354015294899,0.04396928223316389,0.14817045793641528,0.0060231893470087524,0.20117452419009232,0.016272413896787206,0.05993975903614458,0.15688269188721363,-0.16142147449983457,0.29031772652582183,0.15479596621812494,0.0006023189347008752,0.1656377070427407,0.08613160766222515,0.19093510230017746,0.16624002597744156,0.3550867624665199,0.1364457831325301,0.0677710843373494,0.0894578313253012,0.002409275738803501,-0.027409638554216867,0.3107965703056516,0.23972293601094835,-0.04156000649436039,0.1553982851528258,0.07830146151111378,-0.07167595322940415,0.38568526540550135,0.020241784219888505,0.07348291003350677,0.18310495614906605,0.11142900291966192,-0.010239421889914878,0.2041861188635967,0.12287306267897855,0.08613160766222515,0.15961451769573193,0.10721277037675579,0.27325324793525685,0.11564523546256804,0.08191537511931903,0.2686342448765903,0.1560006040875267,0.17587712893265556,0.19018655447071817,0.05555507644406949,0.20237916205949408,-0.17949104254086082,-0.09535918671534856,0.34010567930932056,0.04999247158017264,0.37946092886155136,0.38427948033915843,0.09144715824505269,0.060834212404788396,-0.045173920102565636,0.06351179505557562,-0.03794609288615514,0.18491191295316867,0.16520643593378959,0.16624002597744156,0.17954511425244765,0.006625508281709627,0.3021084337349398,0.024114550931512387,0.21803945436171682,0.20070725442425122,0.17346785319385205,0.16536144578313253,0.08825301204819276,0.25033954591970403,0.11865683013607242,0.29918651553835107,-0.09275711594393478,0.14515886326291091,0.13251016563419254,0.1578075608916293,0.17984931623116676,0.13251016563419254,0.02532027847808801,0.025923142251375816,0.20933734939759036,-0.03978900903699544,0.17166089638974943,0.0680620396211989,0.12708929522188467,0.028308989930941133,0.05722029879658314,0.07649450470701116,0.09757566742154179,0.0713855421686747,0.2316265060240964,0.11574043981030203,-0.05601566092718139,-0.17828640467145906,0.03613913608205251,0.1357262598359841,0.27084929185047496,0.18370727508376694,-0.08312001298872078,-0.04557812769563897,0.18327689430323252,0.09275711594393478,0.34994730106120847,0.020590750863124445,0.2186417732964177,0.11933589204262625,-0.028979716048187578,0.11716867469879519,0.18973046443077568,0.087677015127553,0.1650353881080398,0.2945339590687279,0.07468754790290853,-0.1313055277647908,0.03613913608205251,0.20780003247180195,0.028071297190029303,-0.06883112514646704,-0.07517655382875621,-0.010841740824615753,0.07408522896820764,0.07890378044581466,0.22770948013337622,0.1674446638468433,0.1847369856258907,-0.012375518116034424,0.08018088184727869,0.03433217927794989,0.2816265060240964,0.06986899642530152,-0.07167595322940415,0.2385182981415466,0.2861014939829157,0.37705165312274785,0.025625575750642827,0.2595994608560772,0.1517703118764257,0.17949104254086082,0.24875772003146146,0.13461869712292654,0.008432465085812253,-0.00331425143093843,0.20117452419009232,0.16142147449983457,-0.06959928004970704,-0.016795478699368625,0.04156000649436039,0.18129073176160393,0.2553832283131711,0.141910220361091,0.20117452419009232,0.30356874308924114,0.36929561291432245,-0.1770817668020573,0.13343373493975905,0.22767655731693082,0.22410590541038827,0.13010088989538904,-0.05842493666598489,-0.20539075673299845,0.16142147449983457,0.07454377883756973,0.018671886975727133,0.11752596692695931,0.1933443780389809,0.0,-0.021683481649231506,-0.10781508931145665,0.42444704563115315,0.09275711594393478,-0.09516639168273827,0.14455654432821005,-0.06444812601299366,0.10730975164523013,0.19756061058188706,0.14515886326291091,0.20478843779829758,0.21442554075351158,-0.15901219876103106,0.16443306917333894,0.12588465735248291,0.09006024096385543,0.2545180722891566,0.19635597271248534,0.27620481927710844,0.08552928872752427,0.09938262422564441,0.2571901851172737,0.023490438453334133,0.43547658978873277,0.009054192345705127,0.1097874635117738
